Object,Time
DAMAGED,2023-04-29 22:12:16.663164
DAMAGED,2023-04-29 22:12:16.685161
DAMAGED,2023-04-29 22:12:16.723162
DAMAGED,2023-04-29 22:12:16.724165
DAMAGED,2023-04-29 22:12:16.776162
DAMAGED,2023-04-29 22:12:16.779161
DAMAGED,2023-04-29 22:12:16.780162
DAMAGED,2023-04-29 22:12:16.838162
DAMAGED,2023-04-29 22:12:16.844163
DAMAGED,2023-04-29 22:12:16.846161
DAMAGED,2023-04-29 22:12:16.903161
DAMAGED,2023-04-29 22:12:16.906163
DAMAGED,2023-04-29 22:12:16.912162
DAMAGED,2023-04-29 22:12:16.970162
DAMAGED,2023-04-29 22:12:16.972165
DAMAGED,2023-04-29 22:12:16.978161
DAMAGED,2023-04-29 22:12:17.033163
DAMAGED,2023-04-29 22:12:17.037166
DAMAGED,2023-04-29 22:12:17.049163
DAMAGED,2023-04-29 22:12:17.094161
DAMAGED,2023-04-29 22:12:17.096164
DAMAGED,2023-04-29 22:12:17.136165
DAMAGED,2023-04-29 22:12:17.150164
DAMAGED,2023-04-29 22:12:17.159162
DAMAGED,2023-04-29 22:12:17.204161
DAMAGED,2023-04-29 22:12:17.206162
DAMAGED,2023-04-29 22:12:17.217161
DAMAGED,2023-04-29 22:12:17.263161
DAMAGED,2023-04-29 22:12:17.275161
DAMAGED,2023-04-29 22:12:17.289161
DAMAGED,2023-04-29 22:12:17.326162
DAMAGED,2023-04-29 22:12:17.336163
DAMAGED,2023-04-29 22:12:17.355163
DAMAGED,2023-04-29 22:12:17.376162
DAMAGED,2023-04-29 22:12:17.415162
DAMAGED,2023-04-29 22:12:17.419161
DAMAGED,2023-04-29 22:12:17.428163
DAMAGED,2023-04-29 22:12:17.478163
DAMAGED,2023-04-29 22:12:17.490163
DAMAGED,2023-04-29 22:12:17.499163
DAMAGED,2023-04-29 22:12:17.545161
DAMAGED,2023-04-29 22:12:17.554163
DAMAGED,2023-04-29 22:12:17.556161
DAMAGED,2023-04-29 22:12:17.598163
DAMAGED,2023-04-29 22:12:17.616165
DAMAGED,2023-04-29 22:12:17.629164
DAMAGED,2023-04-29 22:12:17.666162
DAMAGED,2023-04-29 22:12:17.669161
DAMAGED,2023-04-29 22:12:17.718164
DAMAGED,2023-04-29 22:12:17.720161
DAMAGED,2023-04-29 22:12:17.722162
DAMAGED,2023-04-29 22:12:17.788162
DAMAGED,2023-04-29 22:12:17.788162
DAMAGED,2023-04-29 22:12:17.793162
DAMAGED,2023-04-29 22:12:17.853162
DAMAGED,2023-04-29 22:12:17.853162
DAMAGED,2023-04-29 22:12:17.860161
DAMAGED,2023-04-29 22:12:17.915141
DAMAGED,2023-04-29 22:12:17.917139
DAMAGED,2023-04-29 22:12:17.934142
DAMAGED,2023-04-29 22:12:17.976142
DAMAGED,2023-04-29 22:12:17.978140
DAMAGED,2023-04-29 22:12:18.003142
DAMAGED,2023-04-29 22:12:18.039141
DAMAGED,2023-04-29 22:12:18.041139
DAMAGED,2023-04-29 22:12:18.096139
DAMAGED,2023-04-29 22:12:18.096139
DAMAGED,2023-04-29 22:12:18.098140
DAMAGED,2023-04-29 22:12:18.160142
DAMAGED,2023-04-29 22:12:18.162140
DAMAGED,2023-04-29 22:12:18.168138
DAMAGED,2023-04-29 22:12:18.221138
DAMAGED,2023-04-29 22:12:18.222139
DAMAGED,2023-04-29 22:12:18.241139
DAMAGED,2023-04-29 22:12:18.282139
DAMAGED,2023-04-29 22:12:18.284140
DAMAGED,2023-04-29 22:12:18.322142
DAMAGED,2023-04-29 22:12:18.338139
DAMAGED,2023-04-29 22:12:18.342138
DAMAGED,2023-04-29 22:12:18.395141
DAMAGED,2023-04-29 22:12:18.406138
DAMAGED,2023-04-29 22:12:18.407141
DAMAGED,2023-04-29 22:12:18.463142
DAMAGED,2023-04-29 22:12:18.469142
DAMAGED,2023-04-29 22:12:18.471142
DAMAGED,2023-04-29 22:12:18.529140
DAMAGED,2023-04-29 22:12:18.533140
DAMAGED,2023-04-29 22:12:18.537141
DAMAGED,2023-04-29 22:12:18.591149
DAMAGED,2023-04-29 22:12:18.598149
DAMAGED,2023-04-29 22:12:18.602151
DAMAGED,2023-04-29 22:12:18.650168
DAMAGED,2023-04-29 22:12:18.661185
DAMAGED,2023-04-29 22:12:18.676275
DAMAGED,2023-04-29 22:12:18.716643
DAMAGED,2023-04-29 22:12:18.720638
DAMAGED,2023-04-29 22:12:18.740639
DAMAGED,2023-04-29 22:12:18.777285
DAMAGED,2023-04-29 22:12:18.778286
DAMAGED,2023-04-29 22:12:18.830286
DAMAGED,2023-04-29 22:12:18.833287
DAMAGED,2023-04-29 22:12:18.835285
DAMAGED,2023-04-29 22:12:18.896286
DAMAGED,2023-04-29 22:12:18.898286
DAMAGED,2023-04-29 22:12:18.906286
DAMAGED,2023-04-29 22:12:18.962284
DAMAGED,2023-04-29 22:12:18.965287
DAMAGED,2023-04-29 22:12:18.978288
DAMAGED,2023-04-29 22:12:19.026285
DAMAGED,2023-04-29 22:12:19.029285
DAMAGED,2023-04-29 22:12:19.051286
DAMAGED,2023-04-29 22:12:19.089286
DAMAGED,2023-04-29 22:12:19.091285
DAMAGED,2023-04-29 22:12:19.143287
DAMAGED,2023-04-29 22:12:19.145285
DAMAGED,2023-04-29 22:12:19.147285
DAMAGED,2023-04-29 22:12:19.207285
DAMAGED,2023-04-29 22:12:19.210288
DAMAGED,2023-04-29 22:12:19.216286
DAMAGED,2023-04-29 22:12:19.272285
DAMAGED,2023-04-29 22:12:19.276285
DAMAGED,2023-04-29 22:12:19.283287
DAMAGED,2023-04-29 22:12:19.336285
DAMAGED,2023-04-29 22:12:19.339288
DAMAGED,2023-04-29 22:12:19.345285
DAMAGED,2023-04-29 22:12:19.401286
DAMAGED,2023-04-29 22:12:19.407285
DAMAGED,2023-04-29 22:12:19.411285
DAMAGED,2023-04-29 22:12:19.467289
DAMAGED,2023-04-29 22:12:19.471288
DAMAGED,2023-04-29 22:12:19.476285
DAMAGED,2023-04-29 22:12:19.536285
DAMAGED,2023-04-29 22:12:19.537285
DAMAGED,2023-04-29 22:12:19.543285
DAMAGED,2023-04-29 22:12:19.597284
DAMAGED,2023-04-29 22:12:19.597284
DAMAGED,2023-04-29 22:12:19.619286
DAMAGED,2023-04-29 22:12:19.659286
DAMAGED,2023-04-29 22:12:19.660285
DAMAGED,2023-04-29 22:12:19.711285
DAMAGED,2023-04-29 22:12:19.713285
DAMAGED,2023-04-29 22:12:19.715285
DAMAGED,2023-04-29 22:12:19.777287
DAMAGED,2023-04-29 22:12:19.779286
DAMAGED,2023-04-29 22:12:19.786287
DAMAGED,2023-04-29 22:12:19.837284
DAMAGED,2023-04-29 22:12:19.840286
DAMAGED,2023-04-29 22:12:19.855287
DAMAGED,2023-04-29 22:12:19.898284
DAMAGED,2023-04-29 22:12:19.899287
DAMAGED,2023-04-29 22:12:19.948285
DAMAGED,2023-04-29 22:12:19.951285
DAMAGED,2023-04-29 22:12:19.954285
DAMAGED,2023-04-29 22:12:20.011285
DAMAGED,2023-04-29 22:12:20.019285
DAMAGED,2023-04-29 22:12:20.022286
DAMAGED,2023-04-29 22:12:20.067288
DAMAGED,2023-04-29 22:12:20.080284
DAMAGED,2023-04-29 22:12:20.103285
DAMAGED,2023-04-29 22:12:20.113285
DAMAGED,2023-04-29 22:12:20.153285
DAMAGED,2023-04-29 22:12:20.164285
DAMAGED,2023-04-29 22:12:20.173285
DAMAGED,2023-04-29 22:12:20.217285
DAMAGED,2023-04-29 22:12:20.229286
DAMAGED,2023-04-29 22:12:20.231286
DAMAGED,2023-04-29 22:12:20.287286
DAMAGED,2023-04-29 22:12:20.291285
DAMAGED,2023-04-29 22:12:20.295284
DAMAGED,2023-04-29 22:12:20.350287
DAMAGED,2023-04-29 22:12:20.353286
DAMAGED,2023-04-29 22:12:20.363284
DAMAGED,2023-04-29 22:12:20.411286
DAMAGED,2023-04-29 22:12:20.412285
DAMAGED,2023-04-29 22:12:20.463284
DAMAGED,2023-04-29 22:12:20.467287
DAMAGED,2023-04-29 22:12:20.468287
DAMAGED,2023-04-29 22:12:20.526285
DAMAGED,2023-04-29 22:12:20.531285
DAMAGED,2023-04-29 22:12:20.535285
DAMAGED,2023-04-29 22:12:20.587285
DAMAGED,2023-04-29 22:12:20.590287
DAMAGED,2023-04-29 22:12:20.603285
DAMAGED,2023-04-29 22:12:20.648289
DAMAGED,2023-04-29 22:12:20.650285
DAMAGED,2023-04-29 22:12:20.699287
DAMAGED,2023-04-29 22:12:20.702285
DAMAGED,2023-04-29 22:12:20.703286
DAMAGED,2023-04-29 22:12:20.760287
DAMAGED,2023-04-29 22:12:20.762285
DAMAGED,2023-04-29 22:12:20.775286
DAMAGED,2023-04-29 22:12:20.818286
DAMAGED,2023-04-29 22:12:20.820286
DAMAGED,2023-04-29 22:12:20.867285
DAMAGED,2023-04-29 22:12:20.871285
DAMAGED,2023-04-29 22:12:20.872285
DAMAGED,2023-04-29 22:12:20.934286
DAMAGED,2023-04-29 22:12:20.937285
DAMAGED,2023-04-29 22:12:20.943284
DAMAGED,2023-04-29 22:12:21.003286
DAMAGED,2023-04-29 22:12:21.006285
DAMAGED,2023-04-29 22:12:21.012285
DAMAGED,2023-04-29 22:12:21.065286
DAMAGED,2023-04-29 22:12:21.071285
DAMAGED,2023-04-29 22:12:21.081285
DAMAGED,2023-04-29 22:12:21.126284
DAMAGED,2023-04-29 22:12:21.128285
DAMAGED,2023-04-29 22:12:21.152286
DAMAGED,2023-04-29 22:12:21.188285
DAMAGED,2023-04-29 22:12:21.190285
DAMAGED,2023-04-29 22:12:21.242287
DAMAGED,2023-04-29 22:12:21.244285
DAMAGED,2023-04-29 22:12:21.246285
DAMAGED,2023-04-29 22:12:21.309284
DAMAGED,2023-04-29 22:12:21.312286
DAMAGED,2023-04-29 22:12:21.315285
DAMAGED,2023-04-29 22:12:21.375285
DAMAGED,2023-04-29 22:12:21.377285
DAMAGED,2023-04-29 22:12:21.382292
DAMAGED,2023-04-29 22:12:21.441285
DAMAGED,2023-04-29 22:12:21.443286
DAMAGED,2023-04-29 22:12:21.449286
DAMAGED,2023-04-29 22:12:21.506284
DAMAGED,2023-04-29 22:12:21.509285
DAMAGED,2023-04-29 22:12:21.515286
DAMAGED,2023-04-29 22:12:21.570285
DAMAGED,2023-04-29 22:12:21.572286
DAMAGED,2023-04-29 22:12:21.579286
DAMAGED,2023-04-29 22:12:21.638285
DAMAGED,2023-04-29 22:12:21.639285
DAMAGED,2023-04-29 22:12:21.645285
DAMAGED,2023-04-29 22:12:21.700286
DAMAGED,2023-04-29 22:12:21.703286
DAMAGED,2023-04-29 22:12:21.716287
DAMAGED,2023-04-29 22:12:21.762286
DAMAGED,2023-04-29 22:12:21.764285
DAMAGED,2023-04-29 22:12:21.788284
DAMAGED,2023-04-29 22:12:21.826285
DAMAGED,2023-04-29 22:12:21.827285
DAMAGED,2023-04-29 22:12:21.882288
DAMAGED,2023-04-29 22:12:21.884285
DAMAGED,2023-04-29 22:12:21.886285
DAMAGED,2023-04-29 22:12:21.946285
DAMAGED,2023-04-29 22:12:21.948285
DAMAGED,2023-04-29 22:12:21.956284
DAMAGED,2023-04-29 22:12:22.010285
DAMAGED,2023-04-29 22:12:22.011285
DAMAGED,2023-04-29 22:12:22.024284
DAMAGED,2023-04-29 22:12:22.066287
DAMAGED,2023-04-29 22:12:22.068284
DAMAGED,2023-04-29 22:12:22.119285
DAMAGED,2023-04-29 22:12:22.122284
DAMAGED,2023-04-29 22:12:22.126285
DAMAGED,2023-04-29 22:12:22.181285
DAMAGED,2023-04-29 22:12:22.187285
DAMAGED,2023-04-29 22:12:22.191287
DAMAGED,2023-04-29 22:12:22.244287
DAMAGED,2023-04-29 22:12:22.251287
DAMAGED,2023-04-29 22:12:22.258286
DAMAGED,2023-04-29 22:12:22.310286
DAMAGED,2023-04-29 22:12:22.314285
DAMAGED,2023-04-29 22:12:22.329284
DAMAGED,2023-04-29 22:12:22.373284
DAMAGED,2023-04-29 22:12:22.374285
DAMAGED,2023-04-29 22:12:22.407284
DAMAGED,2023-04-29 22:12:22.428287
DAMAGED,2023-04-29 22:12:22.433287
DAMAGED,2023-04-29 22:12:22.482286
DAMAGED,2023-04-29 22:12:22.492288
DAMAGED,2023-04-29 22:12:22.493285
DAMAGED,2023-04-29 22:12:22.552285
DAMAGED,2023-04-29 22:12:22.554286
DAMAGED,2023-04-29 22:12:22.555286
DAMAGED,2023-04-29 22:12:22.615287
DAMAGED,2023-04-29 22:12:22.619285
DAMAGED,2023-04-29 22:12:22.625285
DAMAGED,2023-04-29 22:12:22.679286
DAMAGED,2023-04-29 22:12:22.681285
DAMAGED,2023-04-29 22:12:22.695286
DAMAGED,2023-04-29 22:12:22.742286
DAMAGED,2023-04-29 22:12:22.743286
DAMAGED,2023-04-29 22:12:22.794286
DAMAGED,2023-04-29 22:12:22.800287
DAMAGED,2023-04-29 22:12:22.801287
DAMAGED,2023-04-29 22:12:22.861286
DAMAGED,2023-04-29 22:12:22.867286
DAMAGED,2023-04-29 22:12:22.872286
DAMAGED,2023-04-29 22:12:22.927287
DAMAGED,2023-04-29 22:12:22.933288
DAMAGED,2023-04-29 22:12:22.936285
DAMAGED,2023-04-29 22:12:22.993286
DAMAGED,2023-04-29 22:12:22.997284
DAMAGED,2023-04-29 22:12:23.012288
DAMAGED,2023-04-29 22:12:23.054285
DAMAGED,2023-04-29 22:12:23.057286
DAMAGED,2023-04-29 22:12:23.112285
DAMAGED,2023-04-29 22:12:23.116286
DAMAGED,2023-04-29 22:12:23.117286
DAMAGED,2023-04-29 22:12:23.179287
DAMAGED,2023-04-29 22:12:23.184287
DAMAGED,2023-04-29 22:12:23.189285
DAMAGED,2023-04-29 22:12:23.246129
DAMAGED,2023-04-29 22:12:23.251129
DAMAGED,2023-04-29 22:12:23.271013
DAMAGED,2023-04-29 22:12:23.309141
DAMAGED,2023-04-29 22:12:23.313141
DAMAGED,2023-04-29 22:12:23.366142
DAMAGED,2023-04-29 22:12:23.371141
DAMAGED,2023-04-29 22:12:23.371141
DAMAGED,2023-04-29 22:12:23.430141
DAMAGED,2023-04-29 22:12:23.437140
DAMAGED,2023-04-29 22:12:23.454140
DAMAGED,2023-04-29 22:12:23.492141
DAMAGED,2023-04-29 22:12:23.504140
DAMAGED,2023-04-29 22:12:23.522141
DAMAGED,2023-04-29 22:12:23.546141
DAMAGED,2023-04-29 22:12:23.579041
DAMAGED,2023-04-29 22:12:23.592364
DAMAGED,2023-04-29 22:12:23.610363
DAMAGED,2023-04-29 22:12:23.650366
DAMAGED,2023-04-29 22:12:23.655366
DAMAGED,2023-04-29 22:12:23.672364
DAMAGED,2023-04-29 22:12:23.710364
DAMAGED,2023-04-29 22:12:23.720366
DAMAGED,2023-04-29 22:12:23.740854
DAMAGED,2023-04-29 22:12:23.763854
DAMAGED,2023-04-29 22:12:23.803853
DAMAGED,2023-04-29 22:12:23.806854
DAMAGED,2023-04-29 22:12:23.817855
DAMAGED,2023-04-29 22:12:23.866855
DAMAGED,2023-04-29 22:12:23.877855
DAMAGED,2023-04-29 22:12:23.880855
DAMAGED,2023-04-29 22:12:23.938854
DAMAGED,2023-04-29 22:12:23.940855
DAMAGED,2023-04-29 22:12:23.945853
DAMAGED,2023-04-29 22:12:24.005199
DAMAGED,2023-04-29 22:12:24.010160
DAMAGED,2023-04-29 22:12:24.020159
DAMAGED,2023-04-29 22:12:24.072160
DAMAGED,2023-04-29 22:12:24.074161
DAMAGED,2023-04-29 22:12:24.090162
DAMAGED,2023-04-29 22:12:24.136161
DAMAGED,2023-04-29 22:12:24.137160
DAMAGED,2023-04-29 22:12:24.157159
DAMAGED,2023-04-29 22:12:24.194159
DAMAGED,2023-04-29 22:12:24.196159
DAMAGED,2023-04-29 22:12:24.249161
DAMAGED,2023-04-29 22:12:24.252160
DAMAGED,2023-04-29 22:12:24.256159
DAMAGED,2023-04-29 22:12:24.314160
DAMAGED,2023-04-29 22:12:24.322160
DAMAGED,2023-04-29 22:12:24.325161
DAMAGED,2023-04-29 22:12:24.381161
DAMAGED,2023-04-29 22:12:24.385162
DAMAGED,2023-04-29 22:12:24.394161
DAMAGED,2023-04-29 22:12:24.452160
DAMAGED,2023-04-29 22:12:24.453160
DAMAGED,2023-04-29 22:12:24.461160
DAMAGED,2023-04-29 22:12:24.516162
DAMAGED,2023-04-29 22:12:24.521160
DAMAGED,2023-04-29 22:12:24.529161
DAMAGED,2023-04-29 22:12:24.583162
DAMAGED,2023-04-29 22:12:24.585161
DAMAGED,2023-04-29 22:12:24.599161
DAMAGED,2023-04-29 22:12:24.644159
DAMAGED,2023-04-29 22:12:24.651160
DAMAGED,2023-04-29 22:12:24.695161
DAMAGED,2023-04-29 22:12:24.700162
DAMAGED,2023-04-29 22:12:24.705160
DAMAGED,2023-04-29 22:12:24.758161
DAMAGED,2023-04-29 22:12:24.769161
DAMAGED,2023-04-29 22:12:24.778160
DAMAGED,2023-04-29 22:12:24.809162
DAMAGED,2023-04-29 22:12:24.849161
DAMAGED,2023-04-29 22:12:24.855161
DAMAGED,2023-04-29 22:12:24.863161
DAMAGED,2023-04-29 22:12:24.914160
DAMAGED,2023-04-29 22:12:24.924162
DAMAGED,2023-04-29 22:12:24.928162
DAMAGED,2023-04-29 22:12:24.981161
DAMAGED,2023-04-29 22:12:24.991161
DAMAGED,2023-04-29 22:12:25.005162
DAMAGED,2023-04-29 22:12:25.044160
DAMAGED,2023-04-29 22:12:25.048159
DAMAGED,2023-04-29 22:12:25.102160
DAMAGED,2023-04-29 22:12:25.102160
DAMAGED,2023-04-29 22:12:25.104162
DAMAGED,2023-04-29 22:12:25.168160
DAMAGED,2023-04-29 22:12:25.169161
DAMAGED,2023-04-29 22:12:25.175160
DAMAGED,2023-04-29 22:12:25.230160
DAMAGED,2023-04-29 22:12:25.231161
DAMAGED,2023-04-29 22:12:25.250161
DAMAGED,2023-04-29 22:12:25.293160
DAMAGED,2023-04-29 22:12:25.295160
DAMAGED,2023-04-29 22:12:25.349163
DAMAGED,2023-04-29 22:12:25.351161
DAMAGED,2023-04-29 22:12:25.353160
DAMAGED,2023-04-29 22:12:25.414162
DAMAGED,2023-04-29 22:12:25.415162
DAMAGED,2023-04-29 22:12:25.424160
DAMAGED,2023-04-29 22:12:25.482162
DAMAGED,2023-04-29 22:12:25.483160
DAMAGED,2023-04-29 22:12:25.498161
DAMAGED,2023-04-29 22:12:25.546162
DAMAGED,2023-04-29 22:12:25.549162
DAMAGED,2023-04-29 22:12:25.571161
DAMAGED,2023-04-29 22:12:25.606161
DAMAGED,2023-04-29 22:12:25.610160
DAMAGED,2023-04-29 22:12:25.665160
DAMAGED,2023-04-29 22:12:25.668162
DAMAGED,2023-04-29 22:12:25.672162
DAMAGED,2023-04-29 22:12:25.729159
DAMAGED,2023-04-29 22:12:25.738161
DAMAGED,2023-04-29 22:12:25.742161
DAMAGED,2023-04-29 22:12:25.799161
DAMAGED,2023-04-29 22:12:25.803159
DAMAGED,2023-04-29 22:12:25.808160
DAMAGED,2023-04-29 22:12:25.863159
DAMAGED,2023-04-29 22:12:25.866162
DAMAGED,2023-04-29 22:12:25.879161
DAMAGED,2023-04-29 22:12:25.926161
DAMAGED,2023-04-29 22:12:25.928159
DAMAGED,2023-04-29 22:12:25.979161
DAMAGED,2023-04-29 22:12:25.981160
DAMAGED,2023-04-29 22:12:25.983160
DAMAGED,2023-04-29 22:12:26.045159
DAMAGED,2023-04-29 22:12:26.049161
DAMAGED,2023-04-29 22:12:26.056161
DAMAGED,2023-04-29 22:12:26.105159
DAMAGED,2023-04-29 22:12:26.106160
DAMAGED,2023-04-29 22:12:26.129160
DAMAGED,2023-04-29 22:12:26.162161
DAMAGED,2023-04-29 22:12:26.168160
DAMAGED,2023-04-29 22:12:26.213160
DAMAGED,2023-04-29 22:12:26.219159
DAMAGED,2023-04-29 22:12:26.232160
DAMAGED,2023-04-29 22:12:26.275160
DAMAGED,2023-04-29 22:12:26.290160
DAMAGED,2023-04-29 22:12:26.296160
DAMAGED,2023-04-29 22:12:26.346159
DAMAGED,2023-04-29 22:12:26.354160
DAMAGED,2023-04-29 22:12:26.357161
DAMAGED,2023-04-29 22:12:26.412162
DAMAGED,2023-04-29 22:12:26.417161
DAMAGED,2023-04-29 22:12:26.423161
DAMAGED,2023-04-29 22:12:26.474160
DAMAGED,2023-04-29 22:12:26.477160
DAMAGED,2023-04-29 22:12:26.516161
DAMAGED,2023-04-29 22:12:26.532162
DAMAGED,2023-04-29 22:12:26.533162
DAMAGED,2023-04-29 22:12:26.591160
DAMAGED,2023-04-29 22:12:26.594160
DAMAGED,2023-04-29 22:12:26.595160
DAMAGED,2023-04-29 22:12:26.655161
DAMAGED,2023-04-29 22:12:26.660160
DAMAGED,2023-04-29 22:12:26.663160
DAMAGED,2023-04-29 22:12:26.723160
DAMAGED,2023-04-29 22:12:26.726159
DAMAGED,2023-04-29 22:12:26.731160
DAMAGED,2023-04-29 22:12:26.788162
DAMAGED,2023-04-29 22:12:26.793160
DAMAGED,2023-04-29 22:12:26.799160
DAMAGED,2023-04-29 22:12:26.854162
DAMAGED,2023-04-29 22:12:26.858163
DAMAGED,2023-04-29 22:12:26.873161
DAMAGED,2023-04-29 22:12:26.913161
DAMAGED,2023-04-29 22:12:26.915161
DAMAGED,2023-04-29 22:12:26.968160
DAMAGED,2023-04-29 22:12:26.971160
DAMAGED,2023-04-29 22:12:26.973159
DAMAGED,2023-04-29 22:12:27.034160
DAMAGED,2023-04-29 22:12:27.040159
DAMAGED,2023-04-29 22:12:27.045161
DAMAGED,2023-04-29 22:12:27.102159
DAMAGED,2023-04-29 22:12:27.106159
DAMAGED,2023-04-29 22:12:27.113162
DAMAGED,2023-04-29 22:12:27.169160
DAMAGED,2023-04-29 22:12:27.171160
DAMAGED,2023-04-29 22:12:27.186161
DAMAGED,2023-04-29 22:12:27.231159
DAMAGED,2023-04-29 22:12:27.234161
DAMAGED,2023-04-29 22:12:27.282160
DAMAGED,2023-04-29 22:12:27.287161
DAMAGED,2023-04-29 22:12:27.287161
DAMAGED,2023-04-29 22:12:27.347161
DAMAGED,2023-04-29 22:12:27.347161
DAMAGED,2023-04-29 22:12:27.356160
DAMAGED,2023-04-29 22:12:27.408159
DAMAGED,2023-04-29 22:12:27.411159
DAMAGED,2023-04-29 22:12:27.421161
DAMAGED,2023-04-29 22:12:27.473160
DAMAGED,2023-04-29 22:12:27.475160
DAMAGED,2023-04-29 22:12:27.490160
DAMAGED,2023-04-29 22:12:27.535160
DAMAGED,2023-04-29 22:12:27.535160
DAMAGED,2023-04-29 22:12:27.584160
DAMAGED,2023-04-29 22:12:27.586160
DAMAGED,2023-04-29 22:12:27.588160
DAMAGED,2023-04-29 22:12:27.648161
DAMAGED,2023-04-29 22:12:27.650161
DAMAGED,2023-04-29 22:12:27.657161
DAMAGED,2023-04-29 22:12:27.712160
DAMAGED,2023-04-29 22:12:27.715162
DAMAGED,2023-04-29 22:12:27.727161
DAMAGED,2023-04-29 22:12:27.776159
DAMAGED,2023-04-29 22:12:27.779160
DAMAGED,2023-04-29 22:12:27.829159
DAMAGED,2023-04-29 22:12:27.832161
DAMAGED,2023-04-29 22:12:27.834159
DAMAGED,2023-04-29 22:12:27.891160
DAMAGED,2023-04-29 22:12:27.896160
DAMAGED,2023-04-29 22:12:27.904161
DAMAGED,2023-04-29 22:12:27.956159
DAMAGED,2023-04-29 22:12:27.956159
DAMAGED,2023-04-29 22:12:27.969160
DAMAGED,2023-04-29 22:12:28.014160
DAMAGED,2023-04-29 22:12:28.018159
DAMAGED,2023-04-29 22:12:28.065161
DAMAGED,2023-04-29 22:12:28.069159
DAMAGED,2023-04-29 22:12:28.071162
DAMAGED,2023-04-29 22:12:28.128160
DAMAGED,2023-04-29 22:12:28.135159
DAMAGED,2023-04-29 22:12:28.138159
DAMAGED,2023-04-29 22:12:28.194162
DAMAGED,2023-04-29 22:12:28.196159
DAMAGED,2023-04-29 22:12:28.204160
DAMAGED,2023-04-29 22:12:28.257160
DAMAGED,2023-04-29 22:12:28.259161
DAMAGED,2023-04-29 22:12:28.271160
DAMAGED,2023-04-29 22:12:28.318161
DAMAGED,2023-04-29 22:12:28.318161
DAMAGED,2023-04-29 22:12:28.368162
DAMAGED,2023-04-29 22:12:28.372162
DAMAGED,2023-04-29 22:12:28.372162
DAMAGED,2023-04-29 22:12:28.432162
DAMAGED,2023-04-29 22:12:28.436161
DAMAGED,2023-04-29 22:12:28.442159
DAMAGED,2023-04-29 22:12:28.496160
DAMAGED,2023-04-29 22:12:28.500161
DAMAGED,2023-04-29 22:12:28.507160
DAMAGED,2023-04-29 22:12:28.559162
DAMAGED,2023-04-29 22:12:28.561160
DAMAGED,2023-04-29 22:12:28.578161
DAMAGED,2023-04-29 22:12:28.620160
DAMAGED,2023-04-29 22:12:28.621162
DAMAGED,2023-04-29 22:12:28.642161
DAMAGED,2023-04-29 22:12:28.680160
DAMAGED,2023-04-29 22:12:28.683162
DAMAGED,2023-04-29 22:12:28.735163
DAMAGED,2023-04-29 22:12:28.735163
DAMAGED,2023-04-29 22:12:28.737160
DAMAGED,2023-04-29 22:12:28.799161
DAMAGED,2023-04-29 22:12:28.802163
DAMAGED,2023-04-29 22:12:28.808161
DAMAGED,2023-04-29 22:12:28.860160
DAMAGED,2023-04-29 22:12:28.864159
DAMAGED,2023-04-29 22:12:28.885160
DAMAGED,2023-04-29 22:12:28.922159
DAMAGED,2023-04-29 22:12:28.925160
DAMAGED,2023-04-29 22:12:28.975159
DAMAGED,2023-04-29 22:12:28.979160
DAMAGED,2023-04-29 22:12:28.979160
DAMAGED,2023-04-29 22:12:29.040161
DAMAGED,2023-04-29 22:12:29.043161
DAMAGED,2023-04-29 22:12:29.048161
DAMAGED,2023-04-29 22:12:29.101165
DAMAGED,2023-04-29 22:12:29.103160
DAMAGED,2023-04-29 22:12:29.116162
DAMAGED,2023-04-29 22:12:29.161163
DAMAGED,2023-04-29 22:12:29.163161
DAMAGED,2023-04-29 22:12:29.213161
DAMAGED,2023-04-29 22:12:29.219161
DAMAGED,2023-04-29 22:12:29.219161
DAMAGED,2023-04-29 22:12:29.276159
DAMAGED,2023-04-29 22:12:29.280159
DAMAGED,2023-04-29 22:12:29.284161
DAMAGED,2023-04-29 22:12:29.341161
DAMAGED,2023-04-29 22:12:29.344160
DAMAGED,2023-04-29 22:12:29.349161
DAMAGED,2023-04-29 22:12:29.409162
DAMAGED,2023-04-29 22:12:29.411161
DAMAGED,2023-04-29 22:12:29.416161
DAMAGED,2023-04-29 22:12:29.476160
DAMAGED,2023-04-29 22:12:29.477160
DAMAGED,2023-04-29 22:12:29.484162
DAMAGED,2023-04-29 22:12:29.536160
DAMAGED,2023-04-29 22:12:29.538163
DAMAGED,2023-04-29 22:12:29.556159
DAMAGED,2023-04-29 22:12:29.598162
DAMAGED,2023-04-29 22:12:29.600163
DAMAGED,2023-04-29 22:12:29.650161
DAMAGED,2023-04-29 22:12:29.652161
DAMAGED,2023-04-29 22:12:29.654163
DAMAGED,2023-04-29 22:12:29.712161
DAMAGED,2023-04-29 22:12:29.716161
DAMAGED,2023-04-29 22:12:29.723164
DAMAGED,2023-04-29 22:12:29.778159
DAMAGED,2023-04-29 22:12:29.780161
DAMAGED,2023-04-29 22:12:29.787161
DAMAGED,2023-04-29 22:12:29.836160
DAMAGED,2023-04-29 22:12:29.844160
DAMAGED,2023-04-29 22:12:29.852160
DAMAGED,2023-04-29 22:12:29.895160
DAMAGED,2023-04-29 22:12:29.909160
DAMAGED,2023-04-29 22:12:29.933161
DAMAGED,2023-04-29 22:12:29.945160
DAMAGED,2023-04-29 22:12:29.983163
